lotid,waferscribe,stepname,parameter_name,sample_date,ext_mv
3955763.003,PQZRJ107MXG5,1230-53 SPACER NITRIDE DRY STRIP THK,WAFERS_MEASURED_JCNT,2019-08-24 23:20:11,2
3860693.023,WBDZN155ESG5,1230-53 SPACER NITRIDE DRY STRIP THK,DELTA_THK_NITRIDE_PASS,2019-03-07 16:54:43,183.758555555556000626893364824354648590087890625
3848043.003,WAX1T129ESA3,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2019-02-18 08:31:43,0.99433822222222201236974115090561099350452423095703125
3788253.003,CV5PP393SEA7,1230-53 SPACER NITRIDE DRY STRIP THK,THK_NITRIDE_PASS,2018-10-21 22:41:29,676.39122222222204072750173509120941162109375
3801623.003,POJMZ014MXE0,1230-53 SPACER NITRIDE DRY STRIP THK,WAFERS_MEASURED_JCNT,2018-11-13 11:52:33,2
3823613.003,KC9YU252WFG4,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-12-28 01:52:18,0.99432211111111101775605902730603702366352081298828125
3775043.003,CJ1BU197SEF7,1230-53 SPACER NITRIDE DRY STRIP THK,WAFERS_MEASURED_JCNT,2018-10-01 04:31:31,2
3899983.003,CU4KY092SEA2,1230-53 SPACER NITRIDE DRY STRIP THK,DELTA_THK_NITRIDE_PASS,2019-05-16 17:57:55,192.361666666666991432066424749791622161865234375
3801633.003,POJMZ082MXE7,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-11-18 02:19:45,0.99423888888888900527973646603641100227832794189453125
3807923.003,CX7EQ191SEC5,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2018-11-26 16:42:23,0.9944800000000000306243919112603180110454559326171875
3807933.003,CX7EQ398SEB1,1230-53 SPACER NITRIDE DRY STRIP THK,POINTS_VALID_S2_JPCT,2018-11-27 13:22:24,100
3935903.013,PQPJL188MXE7,1230-53 SPACER NITRIDE DRY STRIP THK,WAFERS_MEASURED_JPCT,2019-07-25 07:37:36,100
3860583.003,WBDZN259ESA5,1230-53 SPACER NITRIDE DRY STRIP THK,GOF,2019-03-07 19:52:24,0.99420255555555503423903473958489485085010528564453125
3814503.003,CX7QZ168SEG5,1230-53 SPACER NITRIDE DRY STRIP THK,WAFERS_MEASURED_JPCT,2018-12-27 10:54:34,100
